accession_id	PC1	PC2	PC3	PC4	PC5
6918	-2.13610374015	7.03627296156	-6.05684883131	2.5792044854	-1.40941080725
6919	-0.692917597585	-0.930484578583	2.04019036592	1.79132306993	-1.81373493422
6920	-0.853142337087	0.651720230819	-2.16810630941	1.26358336736	1.05400223074
6922	-0.156591751532	-1.8169502456	1.83672276197	1.2374071981	-0.59510283642
6923	-0.367374605004	-3.88904755959	-1.27463469257	-0.448281612872	2.9476683301
6924	-0.0433356291032	-3.35430653933	-0.845057622694	-0.94260976557	3.07234210247
6926	0.681097459519	-2.99158814219	-0.316829673686	-0.617168459195	2.44250745582
6927	15.3619187085	1.49249033906	0.262072672739	-0.237980775062	-0.472477264139
6929	-2.96938778205	8.16723073815	5.2795671322	-4.4477627994	3.51664603479
6931	-2.35614564536	5.91347194472	4.25236980912	-2.49928592958	2.25633403219
6932	-2.02259424033	2.19603067135	1.0525211192	1.81725008768	0.145966595606
6933	-1.59510457405	-3.01119895018	-0.931707295852	-2.4505387767	-0.827975324082
6938	-2.75156873355	4.11977029068	3.7826167522	-0.720340923606	-0.172323748597
